,plot_id,lat,lon,invyr,TPA,FIPS,SQMI,final_pdsi,final_pop,poparea
47,4_1253,34.264833,-80.913956,2014.0,271.4339140317644,45039,710.06,1.8866666555404663,23027.0,32.429653
48,4_4139,43.191196000000005,-91.234721,2004.0,230.73760097126672,19005,658.79,0.04999999329447746,14324.0,21.742893
49,6_5664,34.446553,-94.111396,2006.0,433.3619595305545,5113,862.46,-1.8366667032241821,20422.0,23.67878
50,3_4391,36.727232,-90.847999,2003.0,155.65939214892754,29181,631.57,-0.22333332896232605,13752.0,21.77431
51,8_5183,38.401109999999996,-86.226624,2013.0,379.51676409647234,18061,486.08,-3.013333320617676,38992.0,80.21725
52,2_1234,32.838315,-80.227819,2002.0,0.0,45035,575.79,-2.3399999141693115,101067.0,175.52754
53,3_1156,33.115724,-80.382846,2013.0,507.2611221979357,45035,575.79,1.0799999237060547,145571.0,252.81961
54,7_4061,39.099466,-82.65866899999999,2012.0,268.3820445163901,39079,421.6,2.809999942779541,32874.0,77.97438
55,3_2885,31.78885,-82.832026,2008.0,212.5769162282477,13161,335.42,-4.880000114440918,14577.0,43.458946
56,9_10129,41.734012,-79.224487,2009.0,77.93503520841764,42123,897.72,2.0933332443237305,41831.0,46.596935
57,3_2454,46.392075,-85.061339,2008.0,431.5585244840143,26033,1577.74,-3.3600001335144043,39247.0,24.875456
58,1_2599,47.686747,-91.069634,2001.0,119.1273443949818,27075,2287.98,-0.3633333444595337,11145.0,4.871109
59,5_5467,46.97184,-68.92820999999999,2005.0,161.64272764063134,23003,6828.89,0.29999998211860657,72881.0,10.672452
60,9_8965,44.925855,-71.115289,2009.0,230.73760097126672,33007,1831.55,3.9833333492279053,33224.0,18.139826
61,4_4408,36.637316999999996,-92.673025,2004.0,329.0581125050587,29153,755.15,0.0833333358168602,9555.0,12.653115
62,11_8576,30.832566999999997,-87.447034,2016.0,267.48032699312006,12033,668.25,-2.1466667652130127,311537.0,466.19827
63,8_6099,45.710239,-70.09796800000001,2008.0,704.3901521651153,23025,4094.53,2.859999895095825,52316.0,12.777046
64,8_7331,44.679552,-73.61636,2008.0,84.62130283024678,36019,1117.51,2.8266665935516357,82401.0,73.73625
65,0_883,38.650059999999996,-85.909798,2015.0,170.06153298259815,18175,516.6,1.7933332920074463,27779.0,53.772747
66,2_3943,38.105866,-91.81733100000001,2007.0,161.01185603087418,29125,529.97,-0.3333333134651184,9281.0,17.512314
67,3_2985,32.550126,-81.578376,2003.0,202.39361636535054,13251,655.61,-5.110000133514404,15040.0,22.940468
68,1_2894,47.81385,-94.877187,2011.0,221.2063998381222,27007,3055.38,0.7933333516120911,45045.0,14.742847
69,3_971,33.542608,-86.38467299999999,2015.0,197.96409712666937,1115,653.43,0.4100000262260437,86546.0,132.44878
70,3_4720,33.321128,-79.678876,2008.0,160.53033184945363,45089,937.03,-1.5199999809265137,35090.0,37.448105
71,6_4860,41.51919,-76.83621,2006.0,53.58033670578715,42081,1243.74,-1.4866666793823242,116983.0,94.05744
72,7_4316,37.997284,-78.281063,2016.0,319.03214741734973,51065,290.23,0.24333332479000092,26129.0,90.028595
73,1_1558,30.699256,-83.515388,2016.0,414.51023553217294,13027,497.76,-1.3333332538604736,15738.0,31.617647
74,6_8544,38.377906,-93.948479,2011.0,262.18803075677863,29083,732.29,3.5933332443237305,22227.0,30.35273
75,5_4274,31.122871000000004,-85.55694,2005.0,12.177349251315256,1061,579.01,1.1800000667572021,25988.0,44.883507
76,5_4344,34.540724,-79.229667,2009.0,677.3893055443142,37155,951.01,-1.0233333110809326,132984.0,139.83449
77,6_5826,35.073584000000004,-93.360623,2011.0,164.07819749089438,5149,948.75,-0.9233333468437195,21965.0,23.151516
78,6_8668,45.413484999999994,-88.415254,2017.0,410.33033508700936,55075,1429.65,2.430000066757202,40290.0,28.181723
79,5_8672,46.609571,-88.488062,2016.0,79.04743099959532,26013,917.44,-1.0299999713897705,8548.0,9.31723
80,5_3058,33.688117999999996,-79.456556,2005.0,111.82093484419265,45089,937.03,-0.699999988079071,35193.0,37.55803
81,4_5293,41.981485,-93.89978599999999,2009.0,456.9019583042065,19015,573.59,6.53000020980835,26360.0,45.95617
82,11_8384,34.474469,-81.37786899999999,2011.0,524.3760615135574,45039,710.06,-1.8866666555404663,23571.0,33.195786
83,9_11024,32.929875,-81.942098,2014.0,289.18887737757984,13033,834.9,4.103333473205566,22610.0,27.081087
84,8_4555,44.352472999999996,-91.109687,2008.0,674.166712976978,55053,1000.24,-0.15666668117046356,20348.0,20.343119
85,0_2122,46.3919,-92.82766600000001,2010.0,184.67435208417646,27115,1434.46,-1.6699999570846558,29750.0,20.739511
86,9_11852,38.4578,-83.460424,2009.0,364.2670861999191,21135,495.76,-2.1466667652130127,13915.0,28.068016
87,6_3625,45.4847,-69.36307,2006.0,226.0773395386483,23021,4377.58,2.5799999237060547,17597.0,4.0198007
88,5_5517,46.67243,-68.78471,2010.0,2542.4115200323713,23003,6828.89,2.756666660308838,71870.0,10.524405
89,9_9699,37.725761,-82.20983100000001,2009.0,240.4794803723189,54059,423.6,0.46666666865348816,26943.0,63.604816
90,6_3351,34.772759,-80.18560699999999,2011.0,21.919228652367458,45025,805.83,-1.6100000143051147,46503.0,57.7082
91,3_1838,44.620119,-83.805325,2013.0,585.052129502226,26001,693.92,-0.8600000143051147,10551.0,15.204923
92,0_2589,37.809065000000004,-92.950916,2010.0,174.93247268312427,29059,542.81,2.7100000381469727,16777.0,30.907684
93,0_1279,31.569346999999997,-84.682068,2000.0,860.5299053014976,13037,283.66,-2.1633334159851074,6325.0,22.297821
94,6_8282,48.319235,-93.634096,2016.0,294.059817078106,27071,3154.49,0.9100000262260437,12609.0,3.9971597
95,1_2824,47.85555,-95.326941,2016.0,329.0581125050587,27029,1029.76,0.6266666650772095,8830.0,8.574814
96,4_2206,33.164747999999996,-84.413409,2004.0,488.0546920275193,13231,219.25,4.136666774749756,15474.0,70.576965
97,7_6699,47.421611999999996,-95.33511700000001,2007.0,262.60938729259396,27029,1029.76,-2.6066665649414062,8541.0,8.294166
98,5_5628,45.1581,-70.66548,2015.0,319.31623310400647,23007,1744.17,1.756666660308838,30057.0,17.232838
99,9_10851,35.560235999999996,-87.234099,2009.0,76.61196114933226,47119,615.6,-1.7933332920074463,80685.0,131.06726
100,0_864,39.569979,-86.787869,2000.0,119.1273443949818,18133,482.66,-0.7766666412353516,36180.0,74.959595
101,0_2236,47.242856,-93.05279300000001,2005.0,462.37691946580344,27137,6734.71,-1.6733332872390747,198443.0,29.465708
102,1_984,34.575731,-87.563784,2013.0,81.69290902349859,1033,622.28,-0.8033334016799927,54533.0,87.63418
103,9_11281,33.561915,-83.850531,2014.0,306.97113381056084,13217,279.1,4.360000133514404,103470.0,370.72733
104,7_8092,34.775116,-83.532084,2007.0,272.14058842573854,13241,376.87,-2.9766666889190674,16306.0,43.26691
105,0_2484,37.48324,-92.098252,2005.0,293.84913881019827,29215,1179.16,1.193333387374878,24961.0,21.168459
106,7_7149,34.83934,-90.420865,2012.0,273.2529842169162,5077,619.39,-1.0133333206176758,10185.0,16.443598
107,8_4133,45.199294,-89.289137,2008.0,190.8683658437879,55067,887.89,-1.9433332681655884,20248.0,22.804626
108,1_2438,47.969632,-93.035854,2016.0,316.88076325374345,27137,6734.71,0.33000001311302185,199925.0,29.685762
109,6_3980,43.89967,-70.26691,2016.0,133.95084176446773,23005,923.18,0.8399999737739563,291138.0,315.3643
110,1_2154,43.39098,-88.526002,2011.0,89.90170619182517,55027,907.08,4.443333148956299,88389.0,97.44344
111,9_8865,41.319384,-81.528979,2015.0,75.90960142154236,39153,420.12,3.700000047683716,541833.0,1289.7101
112,2_229,35.214123,-88.527189,2012.0,418.7491404289762,47109,563.43,0.28333333134651184,26122.0,46.362457
113,2_76,36.241445,-84.92905,2002.0,51.956690138945085,47049,499.06,0.6599999666213989,16865.0,33.793533
114,10_11427,34.412043,-81.472381,2015.0,276.8008498583569,45071,647.34,-0.9733333587646484,37776.0,58.355732
115,4_2374,32.399566,-84.833168,2009.0,12.177349251315256,13053,251.35,-2.3366665840148926,11955.0,47.563156
116,1_3513,34.553137,-87.86636700000001,2013.0,311.3187842978549,1059,646.5,-0.8033334016799927,31552.0,48.804333
117,5_7328,43.793136,-90.719255,2005.0,80.56712603102379,55081,908.27,2.2799999713897705,42604.0,46.906757
118,9_5643,45.767461,-89.565638,2009.0,307.8670968475642,55085,1235.95,-0.8333333134651184,36175.0,29.268984
119,9_10926,35.114447,-82.249328,2014.0,527.2328878996357,45045,794.75,4.073333263397217,481436.0,605.7704
120,9_10318,41.521516999999996,-74.798879,2009.0,399.14186502493834,36105,996.81,0.0033333401661366224,77647.0,77.895485
121,9_12186,37.51662,-92.273636,2015.0,121.35213597733711,29105,768.07,-1.159999966621399,35442.0,46.14423
122,5_4911,41.27724,-78.90082,2015.0,224.75426547956295,42065,656.82,2.123333215713501,44345.0,67.514694
123,6_6831,34.642281,-78.545709,2010.0,0.0,37017,887.22,-0.8633332848548889,35190.0,39.66322
124,0_1981,47.020736,-93.665479,2015.0,187.32050020234715,27001,1995.51,3.3966667652130127,15855.0,7.9453373
125,2_1947,46.287095,-85.67082099999999,2012.0,323.0747770133549,26095,927.16,-0.0033333301544189453,6476.0,6.984771
126,8_4821,44.417291,-90.098826,2008.0,503.7799069202753,55141,809.33,-0.9300000071525574,74519.0,92.07492
127,5_5200,40.17042,-78.31891999999999,2005.0,151.90084823957915,42009,1017.11,4.056666851043701,49691.0,48.85509
128,5_7491,46.141606,-90.349176,2005.0,305.0963779066138,55003,1054.48,-0.6666666865348816,16407.0,15.559328
129,7_9730,41.426165000000005,-84.036846,2012.0,1191.182587659598,39069,419.7,1.6399999856948853,27817.0,66.27829
130,4_3665,44.268396,-87.743948,2009.0,29.81702915950627,55071,595.67,2.200000047683716,81600.0,136.9886
131,5_4727,34.809578,-78.473701,2005.0,284.1072594091461,37017,887.22,-0.1666666716337204,33934.0,38.247562
132,1_82,36.217984,-86.971327,2001.0,162.75512343180898,47037,525.9,-2.0833332538604736,574119.0,1091.6885
133,9_6200,46.167395,-90.72808,2014.0,1283.9393071630916,55003,1054.48,2.693333387374878,15998.0,15.171459
134,2_241,35.039499,-85.745553,2012.0,215.79086347568892,47115,512.41,1.8433332443237305,28215.0,55.06333
135,1_1267,46.188858,-88.748747,2011.0,255.0922994738972,26071,1211.06,1.159999966621399,11762.0,9.7121525
136,6_9166,45.49419,-92.306072,2011.0,165.19059328207203,55095,956.41,1.43666672706604,43950.0,45.9531
137,6_3447,32.757245000000005,-81.064438,2011.0,188.64357426143246,45049,562.77,-1.5499999523162842,20793.0,36.947598
138,9_8374,35.469017,-92.54055600000001,2014.0,154.3363180898422,5141,724.31,0.8299999833106995,16880.0,23.30494
139,5_5679,44.295359999999995,-69.22013000000001,2010.0,725.8880242816675,23013,377.82,5.206666469573975,39736.0,105.171776
140,6_7777,46.954912,-88.459078,2017.0,436.2187859166328,26061,1041.64,1.9133332967758179,36397.0,34.942013
141,1_3508,33.467016,-87.653131,2012.0,1758.4935758802087,1125,1351.15,-2.359999895095825,198794.0,147.12949
142,5_8067,48.342406,-93.941539,2005.0,422.71836260623223,27071,3154.49,0.25333333015441895,13851.0,4.390884
143,0_1165,32.379172,-83.784512,2000.0,227.4004135977336,13153,380.25,-2.8966667652130127,111294.0,292.6864
144,2_256,35.305458,-84.093994,2007.0,176.0448684743019,47123,652.56,-0.25,43735.0,67.02066
145,6_5864,33.35791,-93.226613,2011.0,394.2946599172342,5027,766.62,-2.3533332347869873,24703.0,32.223267
146,4_1197,34.535399,-80.045165,2014.0,19.48375880210441,45025,805.83,2.9066667556762695,46161.0,57.283794
147,1_82,36.217984,-86.971327,2011.0,172.4970028328612,47037,525.9,-0.48666664958000183,635827.0,1209.0264
148,0_1520,42.669669,-88.230257,2010.0,187.10982193443954,55101,340.53,3.6633334159851074,195408.0,573.8349
149,10_10507,30.388336,-89.145577,2016.0,52.25726264670173,28047,587.02,-0.09000000357627869,202531.0,345.0155
150,8_8620,36.640398,-88.294803,2013.0,189.54529178470256,21035,410.76,-4.159999847412109,38435.0,93.57045
151,4_2974,44.3315,-69.12525,2004.0,291.315278206813,23027,755.25,-2.1399998664855957,38209.0,50.591194
152,6_7844,44.670215999999996,-83.75219799999999,2006.0,426.266228247673,26001,693.92,-1.600000023841858,11503.0,16.57684
153,10_8647,44.182418,-76.28103,2010.0,280.34871549979766,36045,1286.75,3.263333320617676,116229.0,90.32757
154,5_6201,36.95413,-87.815064,2010.0,16.25814319267725,21221,481.08,1.8633333444595337,14339.0,29.805855
155,7_7125,34.10089,-92.14180999999999,2017.0,279.23631970862,5069,913.7,2.4133334159851074,69269.0,75.81153
156,6_3586,33.499590000000005,-79.953399,2011.0,564.5319618072259,45089,937.03,-1.6100000143051147,34103.0,36.39478
157,7_4905,42.014567,-93.027781,2007.0,45.27358466503176,19127,573.2,-1.1833332777023315,39875.0,69.5656
158,5_2840,34.603817,-79.659915,2010.0,153.26970470793128,45069,485.26,0.033333342522382736,28933.0,59.623707
159,4_296,36.477095,-87.497098,2014.0,267.26964872521245,47125,543.91,2.56333327293396,188964.0,347.4178
160,5_8399,46.36159,-93.37308,2005.0,182.23888223391342,27001,1995.51,0.3700000047683716,16162.0,8.099183
161,6_9165,45.66577,-92.286434,2017.0,393.49272440307567,55095,956.41,3.5266666412353516,43387.0,45.364437
162,10_10318,30.973855,-86.86031700000001,2015.0,155.44871388101984,12113,1024.96,-1.190000057220459,166231.0,162.18292
163,6_7450,38.704271999999996,-89.022634,2006.0,212.5769162282477,17121,575.9,-2.176666736602783,40037.0,69.520744
164,3_935,33.073369,-88.02556700000001,2008.0,506.63673330635356,1063,660.01,-4.353332996368408,9359.0,14.180088
165,5_3287,37.028989,-80.752648,2005.0,142.84287707245957,51155,329.59,2.680000066757202,34748.0,105.427956
166,9_7171,36.541761,-90.779114,2014.0,230.73760097126672,29181,631.57,2.2866666316986084,13931.0,22.05773
167,4_4484,38.507627,-91.499933,2004.0,176.25554674220962,29073,524.45,0.41333332657814026,15464.0,29.486128
168,9_6305,46.111518,-84.407466,2014.0,455.281188182922,26097,1064.5,2.009999990463257,11003.0,10.3363085
169,10_8080,42.503481,-83.557573,2010.0,74.97355665188162,26125,907.29,4.409999847412109,1202362.0,1325.2235
170,9_9907,40.295840999999996,-77.271017,2009.0,33.816811422782045,42099,555.71,-0.5066666603088379,45874.0,82.55025
171,6_7089,38.44039,-85.005934,2011.0,56.85368777970358,21103,291.11,0.800000011920929,15377.0,52.82196
172,10_8269,40.360394,-74.276618,2010.0,329.2687907729663,34025,477.38,2.0399999618530273,630380.0,1320.4994
173,1_1108,44.634240999999996,-83.67654399999999,2001.0,348.5418713071631,26001,693.92,-2.3366668224334717,11665.0,16.810295
174,1_2510,48.912746000000006,-96.628327,2016.0,201.06971421149092,27069,1103.65,0.6266666650772095,4316.0,3.91066
175,0_789,38.383865,-86.64545799999999,2010.0,83.91837070012143,18025,308.93,1.9866666793823242,10713.0,34.67776
176,6_7899,46.016452,-84.526969,2011.0,177.41031894751677,26097,1064.5,2.0166666507720947,11019.0,10.351338
177,5_5258,41.08644,-75.63346,2005.0,103.40212950222583,42025,387.45,2.549999952316284,62358.0,160.94463
178,3_4091,44.733342,-89.312427,2003.0,174.09285113258485,55073,1576.39,2.390000104904175,127311.0,80.76111
179,6_7543,39.399103000000004,-86.996418,2011.0,110.70853905301497,18021,360.39,1.459999918937683,26831.0,74.4499
180,7_4387,36.736256,-79.46137399999999,2016.0,110.49786078510724,51143,978.37,0.44333332777023315,61710.0,63.0743
181,5_4738,34.239379,-78.145371,2011.0,485.68944826655866,37019,861.61,-2.0933332443237305,110167.0,127.86179
182,7_6875,35.547985,-90.67564300000001,2017.0,34.096577903682714,5111,763.49,2.2100000381469727,24121.0,31.593079
183,11_7841,30.683743,-85.070583,2016.0,358.0730724403076,12063,954.7,-2.1466667652130127,48337.0,50.630566
184,7_9613,36.842579,-85.153554,2007.0,459.7111031970861,21053,205.57,0.36666667461395264,10120.0,49.22897
185,5_3051,34.296355,-79.826176,2005.0,485.6192221772563,45031,566.88,-0.699999988079071,68185.0,120.28119
186,4_5141,46.517783,-93.86435300000001,2009.0,54.69273249696479,27035,1156.63,0.17000000178813934,62307.0,53.86943
187,10_9175,46.684857,-92.885163,2010.0,131.09401537838932,27017,875.31,-1.6699999570846558,35386.0,40.42682
188,3_2628,45.152687,-84.22006800000001,2003.0,71.74102144880615,26119,562.59,-0.05999999865889549,10382.0,18.453936
189,9_11773,36.912896,-83.190188,2014.0,194.41623148522865,21095,468.03,2.259999990463257,28018.0,59.863686
190,10_10268,28.22539,-82.672012,2015.0,602.5917651041303,12101,765.07,-0.2199999839067459,494919.0,646.89374
191,6_8780,45.186145,-90.057417,2011.0,736.7422994738974,55119,984.5,2.056666612625122,20655.0,20.980192
192,5_6215,37.268026,-87.541915,2010.0,198.02534916304148,21107,554.35,1.8633333444595337,46920.0,84.63967
193,5_6648,32.673369,-82.758822,2015.0,174.91078253496227,13167,306.48,-0.4466666579246521,9709.0,31.679064
194,7_4512,37.436384999999994,-77.889042,2007.0,452.8457183326589,51007,358.5,0.7699999809265137,12447.0,34.719666
195,6_3440,34.238625,-82.08389,2006.0,81.48290084985837,45047,463.03,2.140000104904175,68091.0,147.05527
196,5_4640,34.659496000000004,-77.575338,2005.0,216.3354601375961,37133,766.65,-0.1666666716337204,157205.0,205.05446
197,1_2790,46.373944,-94.720864,2016.0,22.130475102457975,27021,2413.76,0.9100000262260437,29015.0,12.020665
198,5_5983,37.64427,-85.052265,2015.0,217.4478559287738,21229,301.1,1.743333339691162,12023.0,39.930256
199,5_4632,36.419757000000004,-77.20687099999999,2011.0,668.0687826790772,37131,550.57,-2.556666612625122,21915.0,39.804203
200,7_7009,35.587943,-92.276459,2017.0,361.3942965375183,5141,724.31,2.633333444595337,16533.0,22.825863
201,5_7278,45.63016,-88.008626,2005.0,1160.783736139215,55075,1429.65,0.5133333206176758,42850.0,29.97237
202,4_232,35.47594,-87.398033,2004.0,324.18717280453257,47101,282.57,3.236666679382324,11630.0,41.157944
203,3_1327,34.103367999999996,-79.507386,2013.0,119.1273443949818,45067,494.21,1.1200000047683716,32088.0,64.927864
204,3_217,35.856818,-86.295941,2008.0,347.21879724807775,47149,624.05,-4.236666679382324,252565.0,404.71918
205,4_266,35.650626,-89.045946,2009.0,236.49059004451638,47113,558.64,-0.8666666746139526,97727.0,174.93735
206,1_1644,32.102009,-82.983729,2011.0,260.4564498888034,13091,503.12,-0.70333331823349,21610.0,42.95198
207,4_3558,40.289778999999996,-86.874597,2004.0,267.0589704573047,18157,503.38,1.193333387374878,155832.0,309.5713
208,2_1478,37.859852000000004,-76.664118,2014.0,0.0,51159,194.64,2.190000057220459,8884.0,45.643238
209,2_1119,34.129123,-81.50030500000001,2012.0,598.5525528126266,45071,647.34,-3.890000104904175,37537.0,57.986526
210,2_2097,39.168585,-85.54692800000001,2002.0,652.9653247086194,18031,373.38,0.800000011920929,24793.0,66.40152
211,7_7182,35.942904999999996,-93.534255,2017.0,184.67435208417646,5087,836.94,1.3266667127609253,16349.0,19.534256
212,5_6593,31.252446999999997,-81.54904499999999,2010.0,221.7373187643329,13127,443.58,-0.5666666626930237,79626.0,179.50764
213,2_4188,33.077628000000004,-80.588062,2017.0,141.04657304734926,45035,575.79,-1.090000033378601,158881.0,275.93567
214,4_3479,46.56762,-86.183651,2009.0,102.14928153244298,26003,935.86,0.7066667079925537,9334.0,9.973714
215,5_8836,46.626428999999995,-88.98258299999999,2010.0,209.02905058680693,26061,1041.64,-2.3433332443237305,36628.0,35.16378
216,10_11052,35.030169,-92.684116,2015.0,312.0098235532173,5105,560.55,1.65666663646698,10298.0,18.371243
217,6_6268,35.558212,-87.02736800000001,2011.0,179.80341238365037,47119,615.6,-0.48666664958000183,81485.0,132.3668
218,4_3034,43.75499,-70.82077,2009.0,207.7059765277216,23031,1015.49,2.2966666221618652,197192.0,194.1841
219,11_8002,29.49407,-82.893529,2016.0,23.91052072921742,12075,1134.28,-1.4533333778381348,39829.0,35.113903
220,5_3711,33.180973,-86.449949,2011.0,255.0922994738972,1121,760.38,-1.0366666316986084,81777.0,107.54754
221,3_4001,44.784165,-91.387294,2008.0,225.8666612707406,55035,645.28,-0.15666668117046356,97176.0,150.59508
222,2_3371,47.022731,-93.582718,2007.0,129.2496894824227,27001,1995.51,-2.126666784286499,16481.0,8.259042
223,6_5509,37.651720000000005,-78.128147,2010.0,757.3384540671792,51049,299.77,0.27666667103767395,10052.0,33.532375
224,1_65,35.428360999999995,-85.91318000000001,2011.0,240.4794803723189,47031,434.67,-0.75,52916.0,121.73833
225,5_6501,31.830144,-83.122375,2005.0,290.3012731687576,13271,444.16,0.2499999850988388,15070.0,33.929214
226,4_1910,35.441063,-83.93966400000001,2004.0,283.4358883043302,37075,301.61,3.6600000858306885,8382.0,27.790857
227,6_5093,31.854621,-82.809771,2016.0,557.57092189397,13271,444.16,-1.3333332538604736,15913.0,35.82718
228,2_3042,43.668649,-91.28171800000001,2002.0,262.39870902468635,27055,568.82,2.763333320617676,19784.0,34.780773
229,6_5931,36.090685,-92.350649,2016.0,274.36538000809384,5005,586.64,2.5366666316986084,41139.0,70.12648
230,5_2782,32.413932,-81.06438100000001,2005.0,12.177349251315256,45053,667.22,-1.653333306312561,21845.0,32.740326
231,7_8124,32.741501,-84.47993000000001,2007.0,578.1670764872521,13263,394.71,-3.3966667652130127,7026.0,17.800411
232,9_9854,40.628465999999996,-76.367085,2009.0,303.5910182112505,42107,782.72,-1.3799999952316284,148358.0,189.54161
233,11_6983,39.386333,-82.554036,2016.0,64.018249470131,39073,423.55,0.11999999731779099,28388.0,67.023964
234,4_4440,37.763878000000005,-92.170126,2004.0,361.83161634965603,29169,551.46,0.6233333349227905,45301.0,82.147385
235,3_1247,34.776425,-80.739682,2003.0,247.99656819101574,45057,555.25,-5.073333263397217,64210.0,115.6416
236,5_5071,41.553490000000004,-76.45996,2005.0,175.35382921893972,42113,452.31,3.7333333492279053,6513.0,14.399416
